143,Welche Faktoren sind bei der individuellen Trainingsplanung zu beachten?,die körperliche Konstitution ,1
143,Welche Faktoren sind bei der individuellen Trainingsplanung zu beachten?,der Arbeitsweg,0
143,Welche Faktoren sind bei der individuellen Trainingsplanung zu beachten?,die Ernährungssituation,1
143,Welche Faktoren sind bei der individuellen Trainingsplanung zu beachten?,die sportlichen Vorerfahrungen,1
144,Warum ist eine individuelle Trainingsplanung sinnvoll?,um mehr Kunden zu gewinnen,0
144,Warum ist eine individuelle Trainingsplanung sinnvoll?,um die Motivation zu erhöhen,1
144,Warum ist eine individuelle Trainingsplanung sinnvoll?,um Verletzungen zu reduzieren,1
144,Warum ist eine individuelle Trainingsplanung sinnvoll?,um den Trainingserfolg zu optimieren,1
145,Was muss im Rahmen der Trainingsplanung erfolgen?,eine Methodenauswahl,1
145,Was muss im Rahmen der Trainingsplanung erfolgen?,eine Übungsauswahl,1
145,Was muss im Rahmen der Trainingsplanung erfolgen?,eine Festlegung der Periodisierung,1
145,Was muss im Rahmen der Trainingsplanung erfolgen?,eine Zielsetzung,0
145,Was muss im Rahmen der Trainingsplanung erfolgen?,eine Kontrolle,0
146,Was sind wichtige Parameter eines Trainingsplanes?,Trainingsschwerpunkte,1
146,Was sind wichtige Parameter eines Trainingsplanes?,Trainingshäufigkeit,1
146,Was sind wichtige Parameter eines Trainingsplanes?,Übungsauswahl,1
146,Was sind wichtige Parameter eines Trainingsplanes?,Wiederholungszahl,1
146,Was sind wichtige Parameter eines Trainingsplanes?,Organisationsform,1
147,Wie lange dauert ein Mikrozyklus?,eine Übung,0
147,Wie lange dauert ein Mikrozyklus?,einen Tag,0
147,Wie lange dauert ein Mikrozyklus?,eine Trainingseinheit,1
148,Wie lange dauert ein Mesozyklus?,4-8 Wochen,1
148,Wie lange dauert ein Mesozyklus?,2-3 Monate,0
148,Wie lange dauert ein Mesozyklus?,1 Woche,0
149,Wie lange dauert ein Makrozyklus?,4-8 Wochen,0
149,Wie lange dauert ein Makrozyklus?,ca. 6 Monate,1
149,Wie lange dauert ein Makrozyklus?,ca. 1 Jahr,0
150,Kriterien bei der Übungsauswahl. Welche Zuordnung stimmt?,von einfach -> zu kompliziert,0
150,Kriterien bei der Übungsauswahl. Welche Zuordnung stimmt?,von einfach -> zu schwer,0
150,Kriterien bei der Übungsauswahl. Welche Zuordnung stimmt?,von einfach -> zu komplex,1
151,Was ist bei der Trainingsplanung mit älteren Menschen zu beachten?,einen medizinischer Check empfehlen,1
151,Was ist bei der Trainingsplanung mit älteren Menschen zu beachten?,längere Aufwärmphasen berücksichtigen,1
151,Was ist bei der Trainingsplanung mit älteren Menschen zu beachten?,sofort mit Hanteltraining beginnen,0
151,Was ist bei der Trainingsplanung mit älteren Menschen zu beachten?,längere Regenerationszeiten planen,1
152,Was gehört zu einer Trainingsdurchführung?,die Übungsauswahl,0
152,Was gehört zu einer Trainingsdurchführung?,die Einweisung,1
152,Was gehört zu einer Trainingsdurchführung?,die Kontrolle,1
152,Was gehört zu einer Trainingsdurchführung?,das Feedback,1
152,Was gehört zu einer Trainingsdurchführung?,die Analyse,0
153,Bitte den Satz vervollständigen: Das muskuläre Gleichgewicht kann gestört werden durch …,… Fehl- und Überbelastungen.,1
153,Bitte den Satz vervollständigen: Das muskuläre Gleichgewicht kann gestört werden durch …,… zu geringe Erholungspausen.,1
153,Bitte den Satz vervollständigen: Das muskuläre Gleichgewicht kann gestört werden durch …,… fehlende Ausgleichsgymnastik.,1
153,Bitte den Satz vervollständigen: Das muskuläre Gleichgewicht kann gestört werden durch …,… Sauerstoffmangel.,1
153,Bitte den Satz vervollständigen: Das muskuläre Gleichgewicht kann gestört werden durch …,… zu einseitiges Training.,1
154,"Was sind wichtige Belastungsmerkmale, um eine erwünschte Wirkung zu erzielen?",Belastungsintensität,1
154,"Was sind wichtige Belastungsmerkmale, um eine erwünschte Wirkung zu erzielen?",Belastungsdauer,1
154,"Was sind wichtige Belastungsmerkmale, um eine erwünschte Wirkung zu erzielen?",Belastungsumfang,1
154,"Was sind wichtige Belastungsmerkmale, um eine erwünschte Wirkung zu erzielen?",Belastungsdichte,1
154,"Was sind wichtige Belastungsmerkmale, um eine erwünschte Wirkung zu erzielen?",Belastungshäufigkeit,1
155,Du möchtest im Rahmen der Trainingsplanung die Belastung steigern. Was ist dabei zu beachten?,zuerst den Trainingsumfang erhöhen,1
155,Du möchtest im Rahmen der Trainingsplanung die Belastung steigern. Was ist dabei zu beachten?,zuerst die Trainingsintensität erhöhen,0
156,Für welche Zielgruppe ist ein Training im submaximalen Intensitätsbereich sinnvoll?,Gesundheitsorientierte,0
156,Für welche Zielgruppe ist ein Training im submaximalen Intensitätsbereich sinnvoll?,Fitnessorientierte,1
156,Für welche Zielgruppe ist ein Training im submaximalen Intensitätsbereich sinnvoll?,Leistungssportler,1
157,Für welche Zielgruppe ist ein Training im mittleren Intensitätsbereich sinnvoll?,Gesundheitsorientierte,1
157,Für welche Zielgruppe ist ein Training im mittleren Intensitätsbereich sinnvoll?,Fitnessorientierte,1
157,Für welche Zielgruppe ist ein Training im mittleren Intensitätsbereich sinnvoll?,Leistungssportler,0
158,Wie sieht der allgemeine Ablauf einer Trainingseinheit aus?,Aufwärmen->Hauptteil->Abwärmen,1
158,Wie sieht der allgemeine Ablauf einer Trainingseinheit aus?,Aufwärmen->Training->Dehnung,0
158,Wie sieht der allgemeine Ablauf einer Trainingseinheit aus?,Vorermüdung->Hauptteil->Abwärmen,0
159,Warum sollte ein Aufwärmen vor jedem Training erfolgen?,Verringerung der Verletzungsgefahr,1
159,Warum sollte ein Aufwärmen vor jedem Training erfolgen?,Steigerung der Koordination,1
159,Warum sollte ein Aufwärmen vor jedem Training erfolgen?,um soziale Kontakte zu pflegen,0
159,Warum sollte ein Aufwärmen vor jedem Training erfolgen?,Verbesserung der Gelenkbeweglichkeit,1
160,Was ist eine Besonderheit der ILB-Methode?,Die Belastungsintensität wird spätestens alle vier Wochen gesteigert.,0
160,Was ist eine Besonderheit der ILB-Methode?,Die Wiederholungszahl wird für jede einzelne Übung im Rahmen des Trainingsziels festgelegt. ,1
161,Warum ist im Gesundheitssport ein ILB-Test sinnvoller als ein Maximalkraft-Test?,er ist gelenkschonender,1
161,Warum ist im Gesundheitssport ein ILB-Test sinnvoller als ein Maximalkraft-Test?,er ist genauer,0
161,Warum ist im Gesundheitssport ein ILB-Test sinnvoller als ein Maximalkraft-Test?,es besteht eine geringere Gefahr der Überforderung,1
162,Wie wird beim ILB-Test die Belastungsintensität bestimmt?,mit Hilfe der jeweiligen Leistungsstufe,1
162,Wie wird beim ILB-Test die Belastungsintensität bestimmt?,mit Hilfe des ILB-Grobrasters,1
162,Wie wird beim ILB-Test die Belastungsintensität bestimmt?,mit Hilfe eines Maximalkraft-Tests,0
163,Welche Maßnahmen des Abwärmens sind dir bekannt?,Statische,0
163,Welche Maßnahmen des Abwärmens sind dir bekannt?,Aktive,1
163,Welche Maßnahmen des Abwärmens sind dir bekannt?,Passive,1
164,Womit wird die Trainingssteuerung abgeschlossen?,durch einen Re-Test,1
164,Womit wird die Trainingssteuerung abgeschlossen?,durch eine Analyse,1
164,Womit wird die Trainingssteuerung abgeschlossen?,durch eine Dokumentation,1
164,Womit wird die Trainingssteuerung abgeschlossen?,durch eine Evaluierung,1
165,Welche Varianten eines Ausdauertests sind dir bekannt?,Stufentest,1
165,Welche Varianten eines Ausdauertests sind dir bekannt?,Dauerlauftest,0
165,Welche Varianten eines Ausdauertests sind dir bekannt?,Dauertest,1
165,Welche Varianten eines Ausdauertests sind dir bekannt?,Intervalltest,0
166,Welche Möglichkeiten der Leistungsdiagnostik sind dir bekannt?,Spiroergometrie,1
166,Welche Möglichkeiten der Leistungsdiagnostik sind dir bekannt?,Lactatleistungstest,1
166,Welche Möglichkeiten der Leistungsdiagnostik sind dir bekannt?,Nervenbelastungstest,0
166,Welche Möglichkeiten der Leistungsdiagnostik sind dir bekannt?,Schmerzrezeptorentest,0
167,Wodurch kann die Effektivität eines Trainingsmodells geprüft werden?,durch einen ILB-Test,0
167,Wodurch kann die Effektivität eines Trainingsmodells geprüft werden?,durch eine Leistungsdiagnostik,1
167,Wodurch kann die Effektivität eines Trainingsmodells geprüft werden?,durch einen max. Krafttest,0
167,Wodurch kann die Effektivität eines Trainingsmodells geprüft werden?,durch einen max. Ausdauertest,0
168,Was sagt die Bezeichnung „VO2max“ aus?,Wert der maximalen Sauerstoffaufnahme,1
168,Was sagt die Bezeichnung „VO2max“ aus?,Indikator des Trainingszustands,1
168,Was sagt die Bezeichnung „VO2max“ aus?,Wert der maximalen Sauerstoffsättigung,0
168,Was sagt die Bezeichnung „VO2max“ aus?,Angabe des maximalen Sauerstoffverbrauchs,0
169,Woher stammt der Ausdruck „Übersäuert“?,durch die Milchsäure,1
169,Woher stammt der Ausdruck „Übersäuert“?,durch die Harnsäure ,0
169,Woher stammt der Ausdruck „Übersäuert“?,durch die Magensäure,0
170,Durch welches Testverfahren wird die individuelle anaerobe Schwelle (IANS) bestimmt?,Spiroergometrie,0
170,Durch welches Testverfahren wird die individuelle anaerobe Schwelle (IANS) bestimmt?,Lactatstufentest ,1
170,Durch welches Testverfahren wird die individuelle anaerobe Schwelle (IANS) bestimmt?,Belastungs-EKG,0
171,"Bitte den Satz vervollständigen: Je höher die Belastung über der IANS liegt, desto … ",höher ist die Lactatkonzentration im Blut.  ,1
171,"Bitte den Satz vervollständigen: Je höher die Belastung über der IANS liegt, desto … ",desto schneller ermüdet die Muskulatur. ,1
171,"Bitte den Satz vervollständigen: Je höher die Belastung über der IANS liegt, desto … ",desto langsamer ermüdet die Muskulatur.,0
172,Wann sollten keine Belastungstests durchgeführt werden?,bei Entzündungen,1
172,Wann sollten keine Belastungstests durchgeführt werden?,bei Infektionen ,1
172,Wann sollten keine Belastungstests durchgeführt werden?,bei Herzrhythmusstörungen,1
172,Wann sollten keine Belastungstests durchgeführt werden?,bei fieberhaften Erkrankungen,1
173,Wann sollte ein Belastungstest unbedingt abgebrochen werden?,bei starkem Hustenreiz ,1
173,Wann sollte ein Belastungstest unbedingt abgebrochen werden?,bei Schmerzen,1
173,Wann sollte ein Belastungstest unbedingt abgebrochen werden?,bei Schwindel,1
173,Wann sollte ein Belastungstest unbedingt abgebrochen werden?,bei Blässe und Schweißausbrüchen,1
174,Was bedeutet die Abkürzung „TUT“ im Kraftsport?,Zeit der Anpassung,0
174,Was bedeutet die Abkürzung „TUT“ im Kraftsport?,Zeit der Erholung,0
174,Was bedeutet die Abkürzung „TUT“ im Kraftsport?,Zeit unter Anspannung,1
