93,Was sind bekannte Trainingsprinzipien?,Prinzip der individualisierten Belastung,1
93,Was sind bekannte Trainingsprinzipien?,Prinzip des trainingswirksamen Reizes ,1
93,Was sind bekannte Trainingsprinzipien?,Prinzip der ansteigenden Belastung ,1
93,Was sind bekannte Trainingsprinzipien?,Prinzip der variierenden Belastung,1
94,Was unterscheidet die allgemeine und lokale Ausdauer?,Der Anteil der eingesetzten Muskulatur,1
94,Was unterscheidet die allgemeine und lokale Ausdauer?,Die Höhe der Pulsfrequenz,0
95,Bitte den Satz vervollständigen: Eine Kraft löst stets eine … ,… gleichgroße entgegengerichtete Kraft aus. ,1
95,Bitte den Satz vervollständigen: Eine Kraft löst stets eine … ,… hohe Beschleunigung aus.,0
96,Bitte den Satz vervollständigen: Widerstandskurven sind abhängig von… ,… der Art des Widerstands,1
96,Bitte den Satz vervollständigen: Widerstandskurven sind abhängig von… ,… der Richtung des Widerstands,1
96,Bitte den Satz vervollständigen: Widerstandskurven sind abhängig von… ,… der Beschleunigung ,0
97,Bitte den Satz vervollständigen: Kraftkurven sind … ,… abhängig von der Geschwindigkeit.,1
97,Bitte den Satz vervollständigen: Kraftkurven sind … ,… bewegungsspezifisch.,1
97,Bitte den Satz vervollständigen: Kraftkurven sind … ,… bei vielen Sportlern ähnlich.,1
98,Würdest du einem Kraftsportler ein Ausdauertraining empfehlen?,"Ja, um die Mitochondrien zu vergrößern",1
98,Würdest du einem Kraftsportler ein Ausdauertraining empfehlen?,"Nein, weil dadurch Muskulatur abgebaut wird",0
99,Ist ein gezieltes Ausdauertraining auch im Gesundheitssport sinnvoll?,"Ja, um das Immunsystem zu stärken",1
99,Ist ein gezieltes Ausdauertraining auch im Gesundheitssport sinnvoll?,"Nein, weil der Blutdruck zu stark ansteigt",0
100,Wovon hängt die „optimale Trainingspulsfrequenz“ ab.,Alter,1
100,Wovon hängt die „optimale Trainingspulsfrequenz“ ab.,Geschlecht,1
100,Wovon hängt die „optimale Trainingspulsfrequenz“ ab.,Trainingszustand,1
100,Wovon hängt die „optimale Trainingspulsfrequenz“ ab.,Medikamenteneinnahme,1
100,Wovon hängt die „optimale Trainingspulsfrequenz“ ab.,Vorerkrankungen,1
101,Welche Formeln zur Berechnung der theoretisch maximalen Herzfrequenz sind bekannt?,Die ACSM-Formel,1
101,Welche Formeln zur Berechnung der theoretisch maximalen Herzfrequenz sind bekannt?,Die Karvonen-Formel,1
101,Welche Formeln zur Berechnung der theoretisch maximalen Herzfrequenz sind bekannt?,Die VO2max-Formel,0
102,Was ist bezeichnend für ein Grundlagenausdauertraining?,eine intervallartige Belastung,0
102,Was ist bezeichnend für ein Grundlagenausdauertraining?,eine konstante Belastung,1
102,Was ist bezeichnend für ein Grundlagenausdauertraining?,Hauptwirkung über die Dauer,1
102,Was ist bezeichnend für ein Grundlagenausdauertraining?,Hauptwirkung über die Intensität,0
103,Was ist bezeichnend für ein Intervalltraining?,eine nicht konstante Belastung,1
103,Was ist bezeichnend für ein Intervalltraining?,eine konstante Belastung,0
103,Was ist bezeichnend für ein Intervalltraining?,Hauptwirkung über die Dauer,0
103,Was ist bezeichnend für ein Intervalltraining?,Hauptwirkung über die Intensität,1
104,Welche Kraftfähigkeiten kennst du?,Maximalkraft,1
104,Welche Kraftfähigkeiten kennst du?,Minimalkraft,0
104,Welche Kraftfähigkeiten kennst du?,Schnellkraft,1
104,Welche Kraftfähigkeiten kennst du?,Kraftausdauer,1
105,"Bitte den Satz vervollständigen: Maximalkraft, ist die Fähigkeit des Nerv-Muskelsystems …",… die größtmögliche Kraft gegen einen Widerstand auszuüben. ,1
105,"Bitte den Satz vervollständigen: Maximalkraft, ist die Fähigkeit des Nerv-Muskelsystems …",… den größtmöglichen Widerstand statisch zu halten.,0
106,Wodurch wird eine Steigerung der Reaktivkraft erreicht?,durch Hypertrophie Training ,0
106,Wodurch wird eine Steigerung der Reaktivkraft erreicht?,durch plyometrisches Training,1
106,Wodurch wird eine Steigerung der Reaktivkraft erreicht?,durch Kraftausdauer Training,0
107,Was bedeutet der Begriff „Hypertrophie“?,eine Vermehrung von Muskelzellen,0
107,Was bedeutet der Begriff „Hypertrophie“?,eine Verdickung von Muskelzellen,1
108,Wodurch entsteht Muskelkater?,Wasseransammlungen (Ödeme) ,1
108,Wodurch entsteht Muskelkater?,Milchsäureansammlung,0
108,Wodurch entsteht Muskelkater?,Laktatüberschuss  ,0
109,Was sind Merkmale von Muskelfasern?,können mehrere Zentimeter lang sein ,1
109,Was sind Merkmale von Muskelfasern?,enthalten viele Mitochondrien,1
109,Was sind Merkmale von Muskelfasern?,Kontraktion durch Nervenimpulse,1
110,Was hilft gegen „Muskelkater“?,kräftige Massagen,0
110,Was hilft gegen „Muskelkater“?,Wärmebehandlungen,1
110,Was hilft gegen „Muskelkater“?,Saunagänge,1
111,Worin liegt der Unterschied zwischen einer konzentrischen und exzentrischen Bewegung?,Konzentrisch = Überwindend,1
111,Worin liegt der Unterschied zwischen einer konzentrischen und exzentrischen Bewegung?,Konzentrisch = Nachgebend,0
111,Worin liegt der Unterschied zwischen einer konzentrischen und exzentrischen Bewegung?,Exzentrisch = Überwindend,0
111,Worin liegt der Unterschied zwischen einer konzentrischen und exzentrischen Bewegung?,Exzentrisch = Nachgebend,1
112,Bitte den Satz vervollständigen: Schnellkraft ist die Fähigkeit in kürzester Zeit einen möglichst … ,… großen Widerstand zu überwinden.,0
112,Bitte den Satz vervollständigen: Schnellkraft ist die Fähigkeit in kürzester Zeit einen möglichst … ,… hohen Kraftstoß zu realisieren.,1
113,Bitte den Satz vervollständigen: ST-Fasern sind im Vergleich zu FT-Fasern …,… in der Kontraktion schneller.,0
113,Bitte den Satz vervollständigen: ST-Fasern sind im Vergleich zu FT-Fasern …,… in der Kontraktion langsamer. ,1
113,Bitte den Satz vervollständigen: ST-Fasern sind im Vergleich zu FT-Fasern …,… im Durchmesser kleiner. ,1
113,Bitte den Satz vervollständigen: ST-Fasern sind im Vergleich zu FT-Fasern …,… ausdauernder.,1
114,Was sind mögliche Ziele eines Krafttrainings?,Prävention und Rehabilitation,1
114,Was sind mögliche Ziele eines Krafttrainings?,Körperstabilisierung,1
114,Was sind mögliche Ziele eines Krafttrainings?,verbesserte Reaktivkraft,1
114,Was sind mögliche Ziele eines Krafttrainings?,intramuskuläre Koordination,1
115,Welche Organisationsformen des Krafttrainings sind dir bekannt?,Zirkeltraining,1
115,Welche Organisationsformen des Krafttrainings sind dir bekannt?,Stationstraining,1
115,Welche Organisationsformen des Krafttrainings sind dir bekannt?,Split-Training,1
115,Welche Organisationsformen des Krafttrainings sind dir bekannt?,Antagonisten-Training,1
115,Welche Organisationsformen des Krafttrainings sind dir bekannt?,Sequenztraining,1
116,Bitte den Satz vervollständigen: Eine Wiederholung entspricht …,… einem Satz der gleichen Übung.,0
116,Bitte den Satz vervollständigen: Eine Wiederholung entspricht …,… einer Ausführung innerhalb eines festgelegten Bewegungsablaufs.,1
117,Bitte den Satz vervollständigen: Eine Station entspricht mehreren … ,… Sätzen/Serien der gleichen Übung. ,1
117,Bitte den Satz vervollständigen: Eine Station entspricht mehreren … ,… Sätzen/Serien mit unterschiedlicher Wiederholungszahl. ,0
118,Bitte den Satz vervollständigen: Ein Satz/eine Serie entspricht mehreren …,... nacheinander ausgeführten Übungen.,0
118,Bitte den Satz vervollständigen: Ein Satz/eine Serie entspricht mehreren …,... nacheinander ausgeführten Wiederholungen.,1
119,In welchem Wiederholungsbereich trainiert man in der Regel beim Maximalkraft Training?,3 – 6,0
119,In welchem Wiederholungsbereich trainiert man in der Regel beim Maximalkraft Training?,5 – 8,0
119,In welchem Wiederholungsbereich trainiert man in der Regel beim Maximalkraft Training?,1 – 5,1
120,In welchem Wiederholungsbereich trainiert man in der Regel beim Hypertrophie Training?,6 – 12,1
120,In welchem Wiederholungsbereich trainiert man in der Regel beim Hypertrophie Training?,3 – 8,0
120,In welchem Wiederholungsbereich trainiert man in der Regel beim Hypertrophie Training?,8 – 20,0
121,In welchem Wiederholungsbereich trainiert man in der Regel bei einem Kraftausdauer Training?,20 – 35,0
121,In welchem Wiederholungsbereich trainiert man in der Regel bei einem Kraftausdauer Training?,13 – 25,1
121,In welchem Wiederholungsbereich trainiert man in der Regel bei einem Kraftausdauer Training?,6 – 12,0
122,Wann sollte bei der Durchführung einer Wiederholung ausgeatmet werden?,in der konzentrischen Phase,1
122,Wann sollte bei der Durchführung einer Wiederholung ausgeatmet werden?,in der exzentrischen Phase,0
122,Wann sollte bei der Durchführung einer Wiederholung ausgeatmet werden?,in der überwindenden Phase,1
122,Wann sollte bei der Durchführung einer Wiederholung ausgeatmet werden?,in der nachgebenden Phase,0
123,Welche Folgen kann Pressatmung im Krafttraining haben?,Verminderte Durchblutung des Herzmuskels,1
123,Welche Folgen kann Pressatmung im Krafttraining haben?,Druckerhöhung im Brustraum,1
123,Welche Folgen kann Pressatmung im Krafttraining haben?,Schädigungen der Blutgefäße,1
124,Was begünstigt Seitenstechen?,eine schlechte Körperhaltung,1
124,Was begünstigt Seitenstechen?,ein voller Magen,1
124,Was begünstigt Seitenstechen?,ungenügendes Aufwärmen,1
125,Was hilft gegen Seitenstechen?,kontrolliertes und tiefes Einatmen ,1
125,Was hilft gegen Seitenstechen?,die Intensität zurückfahren,1
125,Was hilft gegen Seitenstechen?,die Arme über den Kopf heben ,0
126,Was ist unter Kadenz zu verstehen?,Bewegungsdauer der Trainingsphasen,0
126,Was ist unter Kadenz zu verstehen?,Dauer der Intensität,1
126,Was ist unter Kadenz zu verstehen?,Geschwindigkeit,0
127,Wie lang sollte die Pause zwischen zwei Sätzen dauern?,10-20 Sekunden,0
127,Wie lang sollte die Pause zwischen zwei Sätzen dauern?,30 Sekunden bis 1 Minute,1
127,Wie lang sollte die Pause zwischen zwei Sätzen dauern?,"immer 2,5 Minuten",0
128,Welche Vorteile hat ein „Mehr-Satz-Training“ gegenüber einem „Ein-Satz-Training“?,kürzere Trainingszeit,0
128,Welche Vorteile hat ein „Mehr-Satz-Training“ gegenüber einem „Ein-Satz-Training“?,Steigerung von Kraft und Ausdauer,1
128,Welche Vorteile hat ein „Mehr-Satz-Training“ gegenüber einem „Ein-Satz-Training“?,höhere Muskelquerschnittszunahme,1
128,Welche Vorteile hat ein „Mehr-Satz-Training“ gegenüber einem „Ein-Satz-Training“?,verbesserte Beweglichkeit,1
128,Welche Vorteile hat ein „Mehr-Satz-Training“ gegenüber einem „Ein-Satz-Training“?,verbesserte Koordination,1
129,Wie wird Kraftausdauer differenziert?,in dynamisch und statisch ,1
129,Wie wird Kraftausdauer differenziert?,in positiv und negativ,0
129,Wie wird Kraftausdauer differenziert?,in konzentrisch und exzentrisch,0
130,Was verbessert intermuskuläres Koordinationstraining?,das Zusammenspiel zwischen Nervensystem und Muskeln ,1
130,Was verbessert intermuskuläres Koordinationstraining?,die Erhöhung des Kraftniveaus ,0
131,Was sollte bei einarmigen Kurzhantelübungen (z. B. Schulterdrücken stehend) beachtet werden?,ein Gegengewicht als Lastausgleich aufzunehmen,1
131,Was sollte bei einarmigen Kurzhantelübungen (z. B. Schulterdrücken stehend) beachtet werden?,sich dabei hinzusetzen ,0
132,Warum wird ein propriozeptives Training durchgeführt?,zur Wiederherstellung koordinativer Fähigkeiten,1
132,Warum wird ein propriozeptives Training durchgeführt?,die Erhöhung des Kraftniveaus,0
132,Warum wird ein propriozeptives Training durchgeführt?,zur Verbesserung der Tiefensensibilität,1
133,Was verbessert intramuskuläres Koordinationstraining?,das Zusammenspiel zwischen Nervensystem und Muskeln,0
133,Was verbessert intramuskuläres Koordinationstraining?,die Erhöhung des Kraftniveaus ,1
134,Welche Nachteile hat ein intramuskuläres Koordinationstraining?,hohe psychische Belastung,1
134,Welche Nachteile hat ein intramuskuläres Koordinationstraining?,hohe Verletzungsgefahr,1
134,Welche Nachteile hat ein intramuskuläres Koordinationstraining?,hoher Zeitaufwand,0
135,Welche Begriffe stehen im Zusammenhang mit Schnelligkeitstraining?,Reaktionsschnelligkeit,1
135,Welche Begriffe stehen im Zusammenhang mit Schnelligkeitstraining?,Bewegungsschnelligkeit ,1
135,Welche Begriffe stehen im Zusammenhang mit Schnelligkeitstraining?,Frequenzschnelligkeit,0
135,Welche Begriffe stehen im Zusammenhang mit Schnelligkeitstraining?,Intervallschnelligkeit,0
136,Bitte den Satz vervollständigen: Die Beweglichkeit definiert sich über …,… die Gelenkigkeit.,1
136,Bitte den Satz vervollständigen: Die Beweglichkeit definiert sich über …,… das Gleichgewicht.,0
136,Bitte den Satz vervollständigen: Die Beweglichkeit definiert sich über …,… die Dehnfähigkeit.,1
136,Bitte den Satz vervollständigen: Die Beweglichkeit definiert sich über …,… die Ausdauer.,0
137,Unter aktiver Beweglichkeit versteht man die Bewegungsweite die …,… von selbst erreicht werden kann.,1
137,Unter aktiver Beweglichkeit versteht man die Bewegungsweite die …,… mit Hilfe von außen erreicht werden kann.,0
138,Unter passiver Beweglichkeit versteht man die Bewegungsweite die …,… von selbst erreicht werden kann.,0
138,Unter passiver Beweglichkeit versteht man die Bewegungsweite die …,… mit Hilfe von außen erreicht werden kann.,1
