187,Welcher Buchstabe gehört zum passenden Trainingsequipment? Bitte in das jeweilige Feld eingeben!,Tube: ,3
187,Welcher Buchstabe gehört zum passenden Trainingsequipment? Bitte in das jeweilige Feld eingeben!,Kopfmanschette: ,4
188,Was sind gängige Übungsformen?,freie Seilzugmaschinen,1
188,Was sind gängige Übungsformen?,Maschinen mit Einzelaufhängungen,1
188,Was sind gängige Übungsformen?,maschinenunabhängige Übungen ,1
188,Was sind gängige Übungsformen?,Stationstraining,0
188,Was sind gängige Übungsformen?,Zirkeltraining,0
189,Was zählt zu einer zwangsgekoppelten Maschine?,Hüftpendel,0
189,Was zählt zu einer zwangsgekoppelten Maschine?,Butterfly Maschine,0
189,Was zählt zu einer zwangsgekoppelten Maschine?,Beinpresse,1
189,Was zählt zu einer zwangsgekoppelten Maschine?,Beinstrecker,1
189,Was zählt zu einer zwangsgekoppelten Maschine?,sitzende Wadenmaschine,1
190,Zu welcher Übungsform gehören das Hüftpendel und die Butterflymaschine?,zwangsgekoppelte Maschinen,0
190,Zu welcher Übungsform gehören das Hüftpendel und die Butterflymaschine?,Maschinen mit Einzelaufhängungen ,1
190,Zu welcher Übungsform gehören das Hüftpendel und die Butterflymaschine?,zwangsgekoppelte freie Seilzugmaschinen,0
191,Welches der Beispiele bezeichnet eine Isolationsübung?,Bizepscurls an der Maschine,1
191,Welches der Beispiele bezeichnet eine Isolationsübung?,Beinpresse,0
191,Welches der Beispiele bezeichnet eine Isolationsübung?,Beinstrecker,1
191,Welches der Beispiele bezeichnet eine Isolationsübung?,Beinbeuger sitzend,1
192,Welches Beispiel ist eine komplexe (mehrgelenkige) Übung?,Beinbeugen sitzend,0
192,Welches Beispiel ist eine komplexe (mehrgelenkige) Übung?,Klimmzüge,1
192,Welches Beispiel ist eine komplexe (mehrgelenkige) Übung?,Kniebeugen,1
192,Welches Beispiel ist eine komplexe (mehrgelenkige) Übung?,Kreuzheben,1
192,Welches Beispiel ist eine komplexe (mehrgelenkige) Übung?,Beinheben hängend,1
193,Welche Vorteile haben „Übungen an Maschinen“ gegenüber „freien Übungen“?,geringere Verletzungsgefahr,1
193,Welche Vorteile haben „Übungen an Maschinen“ gegenüber „freien Übungen“?,schneller erlernbar,1
193,Welche Vorteile haben „Übungen an Maschinen“ gegenüber „freien Übungen“?,alltagsnahe Bewegungen möglich,0
193,Welche Vorteile haben „Übungen an Maschinen“ gegenüber „freien Übungen“?,zur Verbesserung der intermuskulären Koordination,0
194,Welche Vorteile haben „freie Übungen“ gegenüber „Übungen an Maschinen“?,mehrdimensionale Bewegungen möglich,1
194,Welche Vorteile haben „freie Übungen“ gegenüber „Übungen an Maschinen“?,keine Begrenzung von Bewegungsradien möglich ,0
194,Welche Vorteile haben „freie Übungen“ gegenüber „Übungen an Maschinen“?,Verbesserung der Eigenstabilisierung,1
194,Welche Vorteile haben „freie Übungen“ gegenüber „Übungen an Maschinen“?,großer Betreuungsaufwand ,0
195,Welche Vorteile haben „Isolationsübungen“ im Vergleich zu „Mehrgelenkigen Übungen“?,geringere Belastung für das Herz-Kreislauf-System,1
195,Welche Vorteile haben „Isolationsübungen“ im Vergleich zu „Mehrgelenkigen Übungen“?,Muskelketten/-schlingen können besser aktiviert werden,0
195,Welche Vorteile haben „Isolationsübungen“ im Vergleich zu „Mehrgelenkigen Übungen“?,intensivere Muskelbelastung,1
196,Wann können Dehnungsübungen hilfreich sein?,bei eingeschränkter muskulärer Flexibilität ,1
196,Wann können Dehnungsübungen hilfreich sein?,bei körperlichen Dysbalancen,1
196,Wann können Dehnungsübungen hilfreich sein?,als Warm-up für z. B. Tanzsportarten,1
196,Wann können Dehnungsübungen hilfreich sein?,vor Kraftübungen wie z. B. Kniebeugen ,0
197,Wann ist von Dehnungsübungen abzuraten?,vor Kraftübungen wie z. B. Kniebeugen,1
197,Wann ist von Dehnungsübungen abzuraten?,vor Schnelligkeitsübungen wie z. B. Tempoläufen,1
197,Wann ist von Dehnungsübungen abzuraten?,bei muskulären Entzündungen,1
197,Wann ist von Dehnungsübungen abzuraten?,bei körperlichen Fehlhaltungen,0
